Paustralie_1	FX803256.1
Paustralie_66117	FX455199.1
Paustralie_66118	FX455198.1
Paustralie_66119	FX455197.1
Paustralie_66120	FX455196.1
Paustralie_66121	FX455195.1
Paustralie_66122	FX455194.1
Paustralie_66123	FX455193.1
Paustralie_66124	FX455192.1
Paustralie_66125	FX455191.1
Paustralie_66126	FX455190.1
Paustralie_66127	FX455189.1
Paustralie_66128	FX455188.1
Paustralie_66129	FX455187.1
Paustralie_66130	FX455186.1
Paustralie_66131	FX455185.1
Paustralie_66132	FX455184.1
Paustralie_66133	FX447829.1
Paustralie_66134	FX447828.1
Paustralie_66135	FX447827.1
Paustralie_66136	FX447826.1
Paustralie_66137	FX447825.1
Paustralie_66138	FX447824.1
Paustralie_66139	FX447823.1
Paustralie_66140	FX447822.1
Paustralie_66141	FX447821.1
Paustralie_66142	FX447820.1
Paustralie_66143	FX447819.1
Paustralie_66144	FX447818.1
Paustralie_66145	FX447817.1
Paustralie_66146	FX447816.1
Paustralie_66147	FX447815.1
Paustralie_66148	FX447814.1
Paustralie_66149	FX447813.1
Paustralie_66150	FX447812.1
Paustralie_66151	FX447811.1
Paustralie_66152	FX447810.1
Paustralie_66153	FX447809.1
Paustralie_66154	FX447808.1
Paustralie_66155	FX447807.1
Paustralie_66156	FX447806.1
Paustralie_66157	FX447805.1
Paustralie_66158	FX447804.1
Paustralie_66159	FX447803.1
Paustralie_66160	FX447802.1
Paustralie_66161	FX447801.1
Paustralie_66162	FX447800.1
Paustralie_66163	FX447799.1
Paustralie_66164	FX447798.1
Paustralie_66165	FX447797.1
Paustralie_66166	FX447796.1
Paustralie_66167	FX447795.1
Paustralie_66168	FX447794.1
Paustralie_66169	FX447793.1
Paustralie_66170	FX447792.1
Paustralie_66171	FX447791.1
Paustralie_66172	FX447790.1
Paustralie_66173	FX447789.1
Paustralie_66174	FX447788.1
Paustralie_66175	FX447787.1
Paustralie_66176	FX447786.1
Paustralie_66177	FX447785.1
Paustralie_66178	FX447784.1
Paustralie_66179	FX447783.1
Paustralie_66180	FX447782.1
Paustralie_66181	FX447781.1
Paustralie_66182	FX447780.1
Paustralie_66183	FX447779.1
Paustralie_66184	FX447778.1
Paustralie_66185	FX447777.1
Paustralie_66186	FX447776.1
Paustralie_66187	FX447775.1
Paustralie_66188	FX447774.1
Paustralie_66189	FX447773.1
Paustralie_66190	FX447772.1
Paustralie_66191	FX447771.1
Paustralie_66192	FX447770.1
Paustralie_66193	FX447769.1
Paustralie_66194	FX447768.1
Paustralie_66195	FX447767.1
Paustralie_66196	FX447766.1
Paustralie_66197	FX447765.1
Paustralie_66198	FX447764.1
Paustralie_66199	FX447763.1
Paustralie_66200	FX447762.1
Paustralie_66201	FX447761.1
Paustralie_66202	FX447760.1
Paustralie_66203	FX447759.1
Paustralie_66204	FX447758.1
Paustralie_66205	FX447757.1
Paustralie_66206	FX447756.1
Paustralie_66207	FX447755.1
Paustralie_66208	FX447754.1
Paustralie_66209	FX447753.1
Paustralie_66210	FX447752.1
Paustralie_66211	FX447751.1
Paustralie_66212	FX447750.1
Paustralie_66213	FX447749.1
Paustralie_66214	FX447748.1
Paustralie_66215	FX447747.1
Paustralie_66216	FX447746.1
Paustralie_66217	FX447745.1
Paustralie_66218	FX447744.1
Paustralie_66219	FX447743.1
Paustralie_66220	FX447742.1
Paustralie_66221	FX447741.1
Paustralie_66222	FX447740.1
Paustralie_66223	FX447739.1
Paustralie_66224	FX447738.1
Paustralie_66225	FX447737.1
Paustralie_66226	FX447736.1
Paustralie_66227	FX447735.1
Paustralie_66228	FX447734.1
Paustralie_66229	FX447733.1
Paustralie_66230	FX447732.1
Paustralie_66231	FX447731.1
Paustralie_66232	FX447730.1
Paustralie_66233	FX447729.1
Paustralie_66234	FX447728.1
Paustralie_66235	FX447727.1
Paustralie_66236	FX447726.1
Paustralie_66237	FX447725.1
Paustralie_66238	FX447724.1
Paustralie_66239	FX447723.1
Paustralie_66240	FX447722.1
Paustralie_66241	FX447721.1
Paustralie_66242	FX447720.1
Paustralie_66243	FX447719.1
Paustralie_66244	FX447718.1
Paustralie_66245	FX447717.1
Paustralie_66246	FX447716.1
Paustralie_66247	FX447715.1
Paustralie_66248	FX447714.1
Paustralie_66249	FX447713.1
Paustralie_66250	FX447712.1
Paustralie_66251	FX447711.1
Paustralie_66252	FX447710.1
Paustralie_66253	FX447709.1
Paustralie_66254	FX447708.1
Paustralie_66255	FX447707.1
Paustralie_66256	FX447706.1
Paustralie_66257	FX447705.1
Paustralie_66258	FX447704.1
Paustralie_66259	FX447703.1
Paustralie_66260	FX447702.1
Paustralie_66261	FX447701.1
Paustralie_66262	FX447700.1
Paustralie_66263	FX447699.1
Paustralie_66264	FX447698.1
Paustralie_66265	FX447697.1
Paustralie_66266	FX447696.1
Paustralie_66267	FX447695.1
Paustralie_66268	FX447694.1
Paustralie_66269	FX447693.1
Paustralie_66270	FX447692.1
Paustralie_66271	FX447691.1
Paustralie_66272	FX447690.1
Paustralie_66273	FX447689.1
Paustralie_66274	FX447688.1
Paustralie_66275	FX447687.1
Paustralie_66276	FX447686.1
Paustralie_66277	FX447685.1
Paustralie_66278	FX447684.1
Paustralie_66279	FX447683.1
Paustralie_66280	FX447682.1
Paustralie_66281	FX447681.1
Paustralie_66282	FX447680.1
Paustralie_66283	FX447679.1
Paustralie_66284	FX447678.1
Paustralie_66285	FX447677.1
Paustralie_66286	FX447676.1
Paustralie_66287	FX447675.1
Paustralie_66288	FX447674.1
Paustralie_66289	FX447673.1
Paustralie_66290	FX447672.1
Paustralie_66291	FX447671.1
Paustralie_66292	FX447670.1
Paustralie_66293	FX447669.1
Paustralie_66294	FX447668.1
Paustralie_66295	FX447667.1
Paustralie_66296	FX447666.1
Paustralie_66297	FX447665.1
Paustralie_66298	FX447664.1
Paustralie_66299	FX447663.1
Paustralie_66300	FX447662.1
Paustralie_66301	FX447661.1
Paustralie_66302	FX447660.1
Paustralie_66303	FX447659.1
Paustralie_66304	FX447658.1
Paustralie_66305	FX447657.1
Paustralie_66306	FX447656.1
Paustralie_66307	FX447655.1
Paustralie_66308	FX447654.1
Paustralie_66309	FX447653.1
Paustralie_66310	FX447652.1
Paustralie_66311	FX447651.1
Paustralie_66312	FX447650.1
Paustralie_66313	FX447649.1
Paustralie_66314	FX447648.1
Paustralie_66315	FX447647.1
Paustralie_66316	FX447646.1
Paustralie_66317	FX447645.1
Paustralie_66318	FX447644.1
Paustralie_66319	FX447643.1
Paustralie_66320	FX447642.1
Paustralie_66321	FX447641.1
Paustralie_66322	FX447640.1
Paustralie_66323	FX447639.1
Paustralie_66324	FX447638.1
Paustralie_66325	FX447637.1
Paustralie_66326	FX447636.1
Paustralie_66327	FX447635.1
Paustralie_66328	FX447634.1
Paustralie_66329	FX447633.1
Paustralie_66330	FX447632.1
Paustralie_66331	FX438373.1
Paustralie_66332	FX438372.1
Paustralie_66333	FX438371.1
Paustralie_66334	FX438370.1
Paustralie_66335	FX438369.1
Paustralie_66336	FX438368.1
Paustralie_66337	FX438367.1
Paustralie_66338	FX438366.1
Paustralie_66339	FX438365.1
Paustralie_66340	FX438364.1
Paustralie_66341	FX438363.1
Paustralie_66342	FX438362.1
Paustralie_66343	FX438361.1
Paustralie_66344	FX438360.1
Paustralie_66345	FX438359.1
Paustralie_66346	FX438358.1
Paustralie_66347	FX438357.1
Paustralie_66348	FX438356.1
Paustralie_66349	FX438355.1
Paustralie_66350	FX438354.1
Paustralie_66351	FX438353.1
Paustralie_66352	FX438352.1
Paustralie_66353	FX438351.1
Paustralie_66354	FX438350.1
Paustralie_66355	FX438349.1
Paustralie_66356	FX438348.1
Paustralie_66357	FX438347.1
Paustralie_66358	FX438346.1
Paustralie_66359	FX438345.1
Paustralie_66360	FX438344.1
Paustralie_66361	FX438343.1
Paustralie_66362	FX438342.1
Paustralie_66363	FX438341.1
Paustralie_66364	FX438340.1
Paustralie_66365	FX438339.1
Paustralie_66366	FX438338.1
Paustralie_66367	FX438337.1
Paustralie_66368	FX438336.1
Paustralie_66369	FX438335.1
Paustralie_66370	FX438334.1
Paustralie_66371	FX438333.1
Paustralie_66372	FX438332.1
Paustralie_66373	FX438331.1
Paustralie_66374	FX438330.1
Paustralie_66375	FX438329.1
Paustralie_66376	FX438328.1
Paustralie_66377	FX438327.1
Paustralie_66378	FX438326.1
Paustralie_66379	FX438325.1
Paustralie_66380	FX438324.1
Paustralie_66381	FX438323.1
Paustralie_66382	FX438322.1
Paustralie_66383	FX438321.1
Paustralie_66384	FX438320.1
Paustralie_66385	FX438319.1
Paustralie_66386	FX438318.1
Paustralie_66387	FX438317.1
Paustralie_66388	FX438316.1
Paustralie_66389	FX438315.1
Paustralie_66390	FX438314.1
Paustralie_66391	FX438313.1
Paustralie_66392	FX438312.1
Paustralie_66393	FX438311.1
Paustralie_66394	FX438310.1
Paustralie_66395	FX438309.1
Paustralie_66396	FX438308.1
Paustralie_66397	FX438307.1
Paustralie_66398	FX438306.1
Paustralie_66399	FX438305.1
Paustralie_66400	FX438304.1
Paustralie_66401	FX438303.1
Paustralie_66402	FX438302.1
Paustralie_66403	FX438301.1
Paustralie_66404	FX438300.1
Paustralie_66405	FX438299.1
Paustralie_66406	FX438298.1
Paustralie_66407	FX438297.1
Paustralie_66408	FX438296.1
Paustralie_66409	FX438295.1
Paustralie_66410	FX438294.1
Paustralie_66411	FX438293.1
Paustralie_66412	FX438292.1
Paustralie_66413	FX438291.1
Paustralie_66414	FX438290.1
Paustralie_66415	FX438289.1
Paustralie_66416	FX438288.1
Paustralie_66417	FX438287.1
Paustralie_66418	FX438286.1
Paustralie_66419	FX438285.1
Paustralie_66420	FX438284.1
Paustralie_66421	FX438283.1
Paustralie_66422	FX438282.1
Paustralie_66423	FX438281.1
Paustralie_66424	FX438280.1
Paustralie_66425	FX438279.1
Paustralie_66426	FX438278.1
Paustralie_66427	FX438277.1
Paustralie_66428	FX438276.1
Paustralie_66429	FX438275.1
Paustralie_66430	FX438274.1
Paustralie_66431	FX438273.1
Paustralie_66432	FX438272.1
Paustralie_66433	FX438271.1
Paustralie_66434	FX438270.1
Paustralie_66435	FX438269.1
Paustralie_66436	FX438268.1
Paustralie_66437	FX438267.1
Paustralie_66438	FX438266.1
Paustralie_66439	FX438265.1
Paustralie_66440	FX438264.1
Paustralie_66441	FX438263.1
Paustralie_66442	FX438262.1
Paustralie_66443	FX438261.1
Paustralie_66444	FX438260.1
Paustralie_66445	FX438259.1
Paustralie_66446	FX438258.1
Paustralie_66447	FX438257.1
Paustralie_66448	FX438256.1
Paustralie_66449	FX438255.1
Paustralie_66450	FX438254.1
Paustralie_66451	FX438253.1
Paustralie_66452	FX438252.1
Paustralie_66453	FX438251.1
Paustralie_66454	FX438250.1
Paustralie_66455	FX438249.1
Paustralie_66456	FX438248.1
Paustralie_66457	FX438247.1
Paustralie_66458	FX438246.1
Paustralie_66459	FX438245.1
Paustralie_66460	FX438244.1
Paustralie_66461	FX438243.1
Paustralie_66462	FX438242.1
Paustralie_66463	FX438241.1
Paustralie_66464	FX438240.1
Paustralie_66465	FX438239.1
Paustralie_66466	FX438238.1
Paustralie_66467	FX438237.1
Paustralie_66468	FX438236.1
Paustralie_66469	FX438235.1
Paustralie_66470	FX438234.1
Paustralie_66471	FX438233.1
Paustralie_66472	FX438232.1
Paustralie_66473	FX438231.1
Paustralie_66474	FX438230.1
Paustralie_66475	FX438229.1
Paustralie_66476	FX438228.1
Paustralie_66477	FX438227.1
Paustralie_66478	FX438226.1
Paustralie_66479	FX438225.1
Paustralie_66480	FX438224.1
Paustralie_66481	FX438223.1
Paustralie_66482	FX438222.1
Paustralie_66483	FX438221.1
Paustralie_66484	FX438220.1
Paustralie_66485	FX438219.1
Paustralie_66486	FX438218.1
Paustralie_66487	FX438217.1
Paustralie_66488	FX438216.1
Paustralie_66489	FX438215.1
Paustralie_66490	FX438214.1
Paustralie_66491	FX438213.1
Paustralie_66492	FX438212.1
Paustralie_66493	FX438211.1
Paustralie_66494	FX438210.1
Paustralie_66495	FX438209.1
Paustralie_66496	FX438208.1
Paustralie_66497	FX438207.1
Paustralie_66498	FX438206.1
Paustralie_66499	FX438205.1
Paustralie_66500	FX438204.1
Paustralie_66501	FX438203.1
Paustralie_66502	FX438202.1
Paustralie_66503	FX438201.1
Paustralie_66504	FX438200.1
Paustralie_66505	FX438199.1
Paustralie_66506	FX438198.1
Paustralie_66507	FX438197.1
Paustralie_66508	FX438196.1
Paustralie_66509	FX438195.1
Paustralie_66510	FX438194.1
Paustralie_66511	FX438193.1
Paustralie_66512	FX438192.1
Paustralie_66513	FX438191.1
Paustralie_66514	FX438190.1
Paustralie_66515	FX438189.1
Paustralie_66516	FX438188.1
Paustralie_66517	FX438187.1
Paustralie_66518	FX438186.1
Paustralie_66519	FX438185.1
Paustralie_66520	FX438184.1
Paustralie_66521	FX438183.1
Paustralie_66522	FX438182.1
Paustralie_66523	FX438181.1
Paustralie_66524	FX438180.1
Paustralie_66525	FX438179.1
Paustralie_66526	FX438178.1
Paustralie_66527	FX438177.1
Paustralie_66528	FX438176.1
Paustralie_66529	FX468489.1
Paustralie_66530	FX468488.1
Paustralie_66531	FX468487.1
Paustralie_66532	FX468486.1
Paustralie_66533	FX468485.1
Paustralie_66534	FX468484.1
Paustralie_66535	FX468483.1
Paustralie_66536	FX468482.1
Paustralie_66537	FX468481.1
Paustralie_66538	FX468480.1
Paustralie_66539	FX468479.1
Paustralie_66540	FX468478.1
Paustralie_66541	FX468477.1
Paustralie_66542	FX468476.1
Paustralie_66543	FX468475.1
Paustralie_66544	FX468474.1
Paustralie_66545	FX468473.1
Paustralie_66546	FX468472.1
Paustralie_66547	FX468471.1
Paustralie_66548	FX468470.1
Paustralie_66549	FX468469.1
Paustralie_66550	FX468468.1
Paustralie_66551	FX468467.1
Paustralie_66552	FX468466.1
Paustralie_66553	FX468465.1
Paustralie_66554	FX468464.1
Paustralie_66555	FX468463.1
Paustralie_66556	FX468462.1
Paustralie_66557	FX468461.1
Paustralie_66558	FX468460.1
Paustralie_66559	FX468459.1
Paustralie_66560	FX468458.1
Paustralie_66561	FX468457.1
Paustralie_66562	FX468456.1
Paustralie_66563	FX468455.1
Paustralie_66564	FX468454.1
Paustralie_66565	FX468453.1
Paustralie_66566	FX468452.1
Paustralie_66567	FX468451.1
Paustralie_66568	FX468450.1
Paustralie_66569	FX468449.1
Paustralie_66570	FX468448.1
Paustralie_66571	FX468447.1
Paustralie_66572	FX468446.1
Paustralie_66573	FX468445.1
Paustralie_66574	FX468444.1
Paustralie_66575	FX468443.1
Paustralie_66576	FX468442.1
Paustralie_66577	FX468441.1
Paustralie_66578	FX468440.1
Paustralie_66579	FX468439.1
Paustralie_66580	FX468438.1
Paustralie_66581	FX468437.1
Paustralie_66582	FX468436.1
Paustralie_66583	FX468435.1
Paustralie_66584	FX468434.1
Paustralie_66585	FX468433.1
Paustralie_66586	FX468432.1
Paustralie_66587	FX468431.1
Paustralie_66588	FX468430.1
Paustralie_66589	FX468429.1
Paustralie_66590	FX468428.1
Paustralie_66591	FX468427.1
Paustralie_66592	FX468426.1
Paustralie_66593	FX468425.1
Paustralie_66594	FX468424.1
Paustralie_66595	FX468423.1
Paustralie_66596	FX468422.1
Paustralie_66597	FX468421.1
Paustralie_66598	FX468420.1
Paustralie_66599	FX468419.1
Paustralie_66600	FX468418.1
Paustralie_66601	FX468417.1
Paustralie_66602	FX468416.1
Paustralie_66603	FX468415.1
Paustralie_66604	FX468414.1
Paustralie_66605	FX468413.1
Paustralie_66606	FX468412.1
Paustralie_66607	FX468411.1
Paustralie_66608	FX468410.1
Paustralie_66609	FX468409.1
Paustralie_66610	FX468408.1
Paustralie_66611	FX468407.1
Paustralie_66612	FX468406.1
Paustralie_66613	FX468405.1
Paustralie_66614	FX468404.1
Paustralie_66615	FX468403.1
Paustralie_66616	FX468402.1
Paustralie_66617	FX468401.1
Paustralie_66618	FX468400.1
Paustralie_66619	FX468399.1
Paustralie_66620	FX468398.1
Paustralie_66621	FX468397.1
Paustralie_66622	FX468396.1
Paustralie_66623	FX468395.1
Paustralie_66624	FX468394.1
Paustralie_66625	FX468393.1
Paustralie_66626	FX468392.1
Paustralie_66627	FX468391.1
Paustralie_66628	FX468390.1
Paustralie_66629	FX468389.1
Paustralie_66630	FX468388.1
Paustralie_66631	FX468387.1
Paustralie_66632	FX468386.1
Paustralie_66633	FX468385.1
Paustralie_66634	FX468384.1
Paustralie_66635	FX468383.1
Paustralie_66636	FX468382.1
Paustralie_66637	FX468381.1
Paustralie_66638	FX468380.1
Paustralie_66639	FX468379.1
Paustralie_66640	FX468378.1
Paustralie_66641	FX468377.1
Paustralie_66642	FX468376.1
Paustralie_66643	FX468375.1
Paustralie_66644	FX468374.1
Paustralie_66645	FX468373.1
Paustralie_66646	FX468372.1
Paustralie_66647	FX468371.1
Paustralie_66648	FX468370.1
Paustralie_66649	FX468369.1
Paustralie_66650	FX468368.1
Paustralie_66651	FX468367.1
Paustralie_66652	FX468366.1
Paustralie_66653	FX468365.1
Paustralie_66654	FX468364.1
Paustralie_66655	FX468363.1
Paustralie_66656	FX468362.1
Paustralie_66657	FX468361.1
Paustralie_66658	FX468360.1
Paustralie_66659	FX468359.1
Paustralie_66660	FX468358.1
Paustralie_66661	FX468357.1
Paustralie_66662	FX468356.1
Paustralie_66663	FX468355.1
Paustralie_66664	FX468354.1
Paustralie_66665	FX468353.1
Paustralie_66666	FX468352.1
Paustralie_66667	FX468351.1
Paustralie_66668	FX468350.1
Paustralie_66669	FX468349.1
Paustralie_66670	FX468348.1
Paustralie_66671	FX468347.1
Paustralie_66672	FX468346.1
Paustralie_66673	FX468345.1
Paustralie_66674	FX468344.1
Paustralie_66675	FX468343.1
Paustralie_66676	FX468342.1
Paustralie_66677	FX468341.1
Paustralie_66678	FX468340.1
Paustralie_66679	FX468339.1
Paustralie_66680	FX468338.1
Paustralie_66681	FX468337.1
Paustralie_66682	FX468336.1
Paustralie_66683	FX468335.1
Paustralie_66684	FX468334.1
Paustralie_66685	FX468333.1
Paustralie_66686	FX468332.1
Paustralie_66687	FX468331.1
Paustralie_66688	FX468330.1
Paustralie_66689	FX468329.1
Paustralie_66690	FX468328.1
Paustralie_66691	FX468327.1
Paustralie_66692	FX468326.1
Paustralie_66693	FX468325.1
Paustralie_66694	FX468324.1
Paustralie_66695	FX468323.1
Paustralie_66696	FX468322.1
Paustralie_66697	FX468321.1
Paustralie_66698	FX468320.1
Paustralie_66699	FX468319.1
Paustralie_66700	FX468318.1
Paustralie_66701	FX468317.1
Paustralie_66702	FX468316.1
Paustralie_66703	FX468315.1
Paustralie_66704	FX461882.1
Paustralie_66705	FX455183.1
Paustralie_66706	FX447631.1
Paustralie_66707	FX438175.1
Paustralie_66708	FX438174.1
Paustralie_66709	FX438173.1
Paustralie_66710	FX438172.1
Paustralie_66711	FX438171.1
Paustralie_66712	FX438170.1
Paustralie_66713	FX438169.1
Paustralie_66714	FX438168.1
Paustralie_66715	FX438167.1
Paustralie_66716	FX438166.1
Paustralie_66717	FX438165.1
Paustralie_66718	FX438164.1
Paustralie_66719	FX438163.1
Paustralie_66720	FX438162.1
Paustralie_66721	FX438161.1
Paustralie_66722	FX438160.1
Paustralie_66723	FX438159.1
Paustralie_66724	FX438158.1
Paustralie_66725	FX438157.1
Paustralie_66726	FX438156.1
Paustralie_66727	FX438155.1
Paustralie_66728	FX438154.1
Paustralie_66729	FX438153.1
Paustralie_66730	FX438152.1
Paustralie_66731	FX438151.1
Paustralie_66732	FX438150.1
Paustralie_66733	FX438149.1
Paustralie_66734	FX438148.1
Paustralie_66735	FX438147.1
Paustralie_66736	FX438146.1
Paustralie_66737	FX438145.1
Paustralie_66738	FX438144.1
Paustralie_66739	FX438143.1
Paustralie_66740	FX438142.1
Paustralie_66741	FX438141.1
Paustralie_66742	FX438140.1
Paustralie_66743	FX438139.1
Paustralie_66744	FX438138.1
Paustralie_66745	FX438137.1
Paustralie_66746	FX438136.1
Paustralie_66747	FX438135.1
Paustralie_66748	FX438134.1
Paustralie_66749	FX438133.1
Paustralie_66750	FX438132.1
Paustralie_66751	FX438131.1
Paustralie_66752	FX438130.1
Paustralie_66753	FX438129.1
Paustralie_66754	FX438128.1
Paustralie_66755	FX438127.1
Paustralie_66756	FX438126.1
Paustralie_66757	FX438125.1
Paustralie_66758	FX438124.1
Paustralie_66759	FX438123.1
Paustralie_66760	FX438122.1
Paustralie_66761	FX438121.1
Paustralie_66762	FX438120.1
Paustralie_66763	FX438119.1
Paustralie_66764	FX438118.1
Paustralie_66765	FX438117.1
Paustralie_66766	FX438116.1
Paustralie_66767	FX438115.1
Paustralie_66768	FX438114.1
Paustralie_66769	FX438113.1
Paustralie_66770	FX438112.1
Paustralie_66771	FX438111.1
Paustralie_66772	FX438110.1
Paustralie_66773	FX438109.1
Paustralie_66774	FX438108.1
Paustralie_66775	FX438107.1
Paustralie_66776	FX438106.1
Paustralie_66777	FX438105.1
Paustralie_66778	FX438104.1
Paustralie_66779	FX438103.1
Paustralie_66780	FX438102.1
Paustralie_66781	FX438101.1
Paustralie_66782	FX438100.1
Paustralie_66783	FX438099.1
Paustralie_66784	FX438098.1
Paustralie_66785	FX438097.1
Paustralie_66786	FX438096.1
Paustralie_66787	FX438095.1
Paustralie_66788	FX438094.1
Paustralie_66789	FX438093.1
Paustralie_66790	FX438092.1
Paustralie_66791	FX438091.1
Paustralie_66792	FX438090.1
Paustralie_66793	FX438089.1
Paustralie_66794	FX438088.1
Paustralie_66795	FX438087.1
Paustralie_66796	FX438086.1
Paustralie_66797	FX438085.1
Paustralie_66798	FX438084.1
Paustralie_66799	FX438083.1
Paustralie_66800	FX438082.1
Paustralie_66801	FX438081.1
Paustralie_66802	FX438080.1
Paustralie_66803	FX438079.1
Paustralie_66804	FX438078.1
Paustralie_66805	FX438077.1
Paustralie_66806	FX438076.1
Paustralie_66807	FX438075.1
Paustralie_66808	FX438074.1
Paustralie_66809	FX438073.1
Paustralie_66810	FX438072.1
Paustralie_66811	FX438071.1
Paustralie_66812	FX438070.1
Paustralie_66813	FX438069.1
Paustralie_66814	FX438068.1
Paustralie_66815	FX438067.1
Paustralie_66816	FX438066.1
Paustralie_66817	FX438065.1
Paustralie_66818	FX438064.1
Paustralie_66819	FX438063.1
Paustralie_66820	FX438062.1
Paustralie_66821	FX438061.1
Paustralie_66822	FX438060.1
Paustralie_66823	FX438059.1
Paustralie_66824	FX438058.1
Paustralie_66825	FX438057.1
Paustralie_66826	FX438056.1
Paustralie_66827	FX438055.1
Paustralie_66828	FX438054.1
Paustralie_66829	FX438053.1
Paustralie_66830	FX438052.1
Paustralie_66831	FX438051.1
Paustralie_66832	FX438050.1
Paustralie_66833	FX438049.1
Paustralie_66834	FX438048.1
Paustralie_66835	FX438047.1
Paustralie_66836	FX438046.1
Paustralie_66837	FX438045.1
Paustralie_66838	FX438044.1
Paustralie_66839	FX438043.1
Paustralie_66840	FX438042.1
Paustralie_66841	FX438041.1
Paustralie_66842	FX438040.1
Paustralie_66843	FX438039.1
Paustralie_66844	FX438038.1
Paustralie_66845	FX438037.1
Paustralie_66846	FX438036.1
Paustralie_66847	FX438035.1
Paustralie_66848	FX438034.1
Paustralie_66849	FX438033.1
Paustralie_66850	FX438032.1
